01-04-2005,Miscellaneous,5000,Expense,Discretionary
01-04-2005,Transportation,800,Expense,Nondiscretionary
01-04-2005,Health Insurance,400,Expense,Nondiscretionary
01-04-2005,Term Insurance,600,Expense,Nondiscretionary
01-04-2005,Tax,6600,Expense,Nondiscretionary
01-04-2005,Equity Investment,2450,Investment,
01-04-2005,Fixed Income Investment (PF/PPF/FDs/Debt MF),2450,Investment,
01-05-2005,Salary,40000,Income,
01-05-2005,Other Income (Interest/Dividends etc),4000,Income,
01-05-2005,Rent,10000,Expense,Nondiscretionary
01-05-2005,School/College Fees,3000,Expense,Nondiscretionary
01-05-2005,Groceries,2400,Expense,Nondiscretionary
01-05-2005,Vegetables/Fruits,1200,Expense,Nondiscretionary
01-05-2005,Clothes (Essential),600,Expense,Nondiscretionary
01-05-2005,Clothes (Non-Essential),1500,Expense,Discretionary
01-05-2005,Entertainment,3000,Expense,Discretionary
01-05-2005,Holidays,2000,Expense,Discretionary
01-05-2005,Eatout,2000,Expense,Discretionary
01-05-2005,Miscellaneous,5000,Expense,Discretionary
01-05-2005,Transportation,800,Expense,Nondiscretionary
01-05-2005,Health Insurance,400,Expense,Nondiscretionary
01-05-2005,Term Insurance,600,Expense,Nondiscretionary
01-05-2005,Tax,6600,Expense,Nondiscretionary
01-05-2005,Equity Investment,2450,Investment,
01-05-2005,Fixed Income Investment (PF/PPF/FDs/Debt MF),2450,Investment,
01-06-2005,Salary,40000,Income,
01-06-2005,Other Income (Interest/Dividends etc),4000,Income,
01-06-2005,Rent,10000,Expense,Nondiscretionary
01-06-2005,School/College Fees,3000,Expense,Nondiscretionary
01-06-2005,Groceries,2400,Expense,Nondiscretionary
01-06-2005,Vegetables/Fruits,1200,Expense,Nondiscretionary
01-06-2005,Clothes (Essential),600,Expense,Nondiscretionary
01-06-2005,Clothes (Non-Essential),1500,Expense,Discretionary
01-06-2005,Entertainment,3000,Expense,Discretionary
01-06-2005,Holidays,2000,Expense,Discretionary
01-06-2005,Eatout,2000,Expense,Discretionary
01-06-2005,Miscellaneous,5000,Expense,Discretionary
01-06-2005,Transportation,800,Expense,Nondiscretionary
01-06-2005,Health Insurance,400,Expense,Nondiscretionary
01-06-2005,Term Insurance,600,Expense,Nondiscretionary
01-06-2005,Tax,6600,Expense,Nondiscretionary
01-06-2005,Equity Investment,2450,Investment,
01-06-2005,Fixed Income Investment (PF/PPF/FDs/Debt MF),2450,Investment,
01-07-2005,Salary,40000,Income,
01-07-2005,Other Income (Interest/Dividends etc),4000,Income,
01-07-2005,Rent,10000,Expense,Nondiscretionary
01-07-2005,School/College Fees,3000,Expense,Nondiscretionary
01-07-2005,Groceries,2400,Expense,Nondiscretionary
01-07-2005,Vegetables/Fruits,1200,Expense,Nondiscretionary
01-07-2005,Clothes (Essential),600,Expense,Nondiscretionary
01-07-2005,Clothes (Non-Essential),1500,Expense,Discretionary
01-07-2005,Entertainment,3000,Expense,Discretionary
01-07-2005,Holidays,2000,Expense,Discretionary
01-07-2005,Eatout,2000,Expense,Discretionary
01-07-2005,Miscellaneous,5000,Expense,Discretionary
01-07-2005,Transportation,800,Expense,Nondiscretionary
01-07-2005,Health Insurance,400,Expense,Nondiscretionary
01-07-2005,Term Insurance,600,Expense,Nondiscretionary
01-07-2005,Tax,6600,Expense,Nondiscretionary
01-07-2005,Equity Investment,2450,Investment,
01-07-2005,Fixed Income Investment (PF/PPF/FDs/Debt MF),2450,Investment,
01-08-2005,Salary,40000,Income,
01-08-2005,Other Income (Interest/Dividends etc),4000,Income,
01-08-2005,Rent,10000,Expense,Nondiscretionary
01-08-2005,School/College Fees,3000,Expense,Nondiscretionary
01-08-2005,Groceries,2400,Expense,Nondiscretionary
01-08-2005,Vegetables/Fruits,1200,Expense,Nondiscretionary
01-08-2005,Clothes (Essential),600,Expense,Nondiscretionary
01-08-2005,Clothes (Non-Essential),1500,Expense,Discretionary
01-08-2005,Entertainment,3000,Expense,Discretionary
01-08-2005,Holidays,2000,Expense,Discretionary
01-08-2005,Eatout,2000,Expense,Discretionary
01-08-2005,Miscellaneous,5000,Expense,Discretionary
01-08-2005,Transportation,800,Expense,Nondiscretionary
01-08-2005,Health Insurance,400,Expense,Nondiscretionary
01-08-2005,Term Insurance,600,Expense,Nondiscretionary
01-08-2005,Tax,6600,Expense,Nondiscretionary
01-08-2005,Equity Investment,2450,Investment,
01-08-2005,Fixed Income Investment (PF/PPF/FDs/Debt MF),2450,Investment,
01-09-2005,Salary,40000,Income,
01-09-2005,Other Income (Interest/Dividends etc),4000,Income,
01-09-2005,Rent,10000,Expense,Nondiscretionary
01-09-2005,School/College Fees,3000,Expense,Nondiscretionary
01-09-2005,Groceries,2400,Expense,Nondiscretionary
01-09-2005,Vegetables/Fruits,1200,Expense,Nondiscretionary
01-09-2005,Clothes (Essential),600,Expense,Nondiscretionary
01-09-2005,Clothes (Non-Essential),1500,Expense,Discretionary
01-09-2005,Entertainment,3000,Expense,Discretionary
01-09-2005,Holidays,2000,Expense,Discretionary
01-09-2005,Eatout,2000,Expense,Discretionary
01-09-2005,Miscellaneous,5000,Expense,Discretionary
01-09-2005,Transportation,800,Expense,Nondiscretionary
01-09-2005,Health Insurance,400,Expense,Nondiscretionary
01-09-2005,Term Insurance,600,Expense,Nondiscretionary
01-09-2005,Tax,6600,Expense,Nondiscretionary
01-09-2005,Equity Investment,2450,Investment,
01-09-2005,Fixed Income Investment (PF/PPF/FDs/Debt MF),2450,Investment,
01-09-2005,Television,7000,One-Time-Expense,Adhoc
01-09-2005,Fridge,6000,One-Time-Expense,Adhoc
01-09-2005,Painting Home,4000,One-Time-Expense,Adhoc
01-10-2005,Salary,40000,Income,
01-10-2005,Other Income (Interest/Dividends etc),4000,Income,
01-10-2005,Rent,10000,Expense,Nondiscretionary
01-10-2005,School/College Fees,3000,Expense,Nondiscretionary
01-10-2005,Groceries,2400,Expense,Nondiscretionary
01-10-2005,Vegetables/Fruits,1200,Expense,Nondiscretionary
01-10-2005,Clothes (Essential),600,Expense,Nondiscretionary
01-10-2005,Clothes (Non-Essential),1500,Expense,Discretionary
01-10-2005,Entertainment,3000,Expense,Discretionary
01-10-2005,Holidays,2000,Expense,Discretionary
01-10-2005,Eatout,2000,Expense,Discretionary
01-10-2005,Miscellaneous,5000,Expense,Discretionary
01-10-2005,Transportation,800,Expense,Nondiscretionary
01-10-2005,Health Insurance,400,Expense,Nondiscretionary
01-10-2005,Term Insurance,600,Expense,Nondiscretionary
01-10-2005,Tax,6600,Expense,Nondiscretionary
01-10-2005,Equity Investment,2450,Investment,
01-10-2005,Fixed Income Investment (PF/PPF/FDs/Debt MF),2450,Investment,
01-11-2005,Salary,40000,Income,
01-11-2005,Other Income (Interest/Dividends etc),4000,Income,
01-11-2005,Rent,10000,Expense,Nondiscretionary
01-11-2005,School/College Fees,3000,Expense,Nondiscretionary
01-11-2005,Groceries,2400,Expense,Nondiscretionary
01-11-2005,Vegetables/Fruits,1200,Expense,Nondiscretionary
01-11-2005,Clothes (Essential),600,Expense,Nondiscretionary
01-11-2005,Clothes (Non-Essential),1500,Expense,Discretionary
01-11-2005,Entertainment,3000,Expense,Discretionary
01-11-2005,Holidays,2000,Expense,Discretionary
01-11-2005,Eatout,2000,Expense,Discretionary
01-11-2005,Miscellaneous,5000,Expense,Discretionary
01-11-2005,Transportation,800,Expense,Nondiscretionary
01-11-2005,Health Insurance,400,Expense,Nondiscretionary
01-11-2005,Term Insurance,600,Expense,Nondiscretionary
01-11-2005,Tax,6600,Expense,Nondiscretionary
01-11-2005,Equity Investment,2450,Investment,
01-11-2005,Fixed Income Investment (PF/PPF/FDs/Debt MF),2450,Investment,
01-12-2005,Salary,40000,Income,
01-12-2005,Other Income (Interest/Dividends etc),4000,Income,
01-12-2005,Rent,10000,Expense,Nondiscretionary
01-12-2005,School/College Fees,3000,Expense,Nondiscretionary
01-12-2005,Groceries,2400,Expense,Nondiscretionary
01-12-2005,Vegetables/Fruits,1200,Expense,Nondiscretionary
01-12-2005,Clothes (Essential),600,Expense,Nondiscretionary
01-12-2005,Clothes (Non-Essential),1500,Expense,Discretionary
01-12-2005,Entertainment,3000,Expense,Discretionary
01-12-2005,Holidays,2000,Expense,Discretionary
01-12-2005,Eatout,2000,Expense,Discretionary
01-12-2005,Miscellaneous,5000,Expense,Discretionary
01-12-2005,Transportation,800,Expense,Nondiscretionary
01-12-2005,Health Insurance,400,Expense,Nondiscretionary
01-12-2005,Term Insurance,600,Expense,Nondiscretionary
01-12-2005,Tax,6600,Expense,Nondiscretionary
01-12-2005,Equity Investment,2450,Investment,
01-12-2005,Fixed Income Investment (PF/PPF/FDs/Debt MF),2450,Investment,
01-01-2006,Salary,44000,Income,
01-01-2006,Other Income (Interest/Dividends etc),4200,Income,
01-01-2006,Rent,10500,Expense,Nondiscretionary
01-01-2006,School/College Fees,3150,Expense,Nondiscretionary
01-01-2006,Groceries,2568,Expense,Nondiscretionary
01-01-2006,Vegetables/Fruits,1272,Expense,Nondiscretionary
01-01-2006,Clothes (Essential),618,Expense,Nondiscretionary
01-01-2006,Clothes (Non-Essential),1575,Expense,Discretionary
01-01-2006,Entertainment,3240,Expense,Discretionary
01-01-2006,Holidays,2160,Expense,Discretionary
01-01-2006,Eatout,2160,Expense,Discretionary
01-01-2006,Miscellaneous,5250,Expense,Discretionary
01-01-2006,Transportation,840,Expense,Nondiscretionary
01-01-2006,Health Insurance,420,Expense,Nondiscretionary
01-01-2006,Term Insurance,630,Expense,Nondiscretionary
01-01-2006,Tax,7230,Expense,Nondiscretionary
01-01-2006,Equity Investment,3293.5,Investment,
01-01-2006,Fixed Income Investment (PF/PPF/FDs/Debt MF),3293.5,Investment,
01-02-2006,Salary,44000,Income,
01-02-2006,Other Income (Interest/Dividends etc),4200,Income,
01-02-2006,Rent,10500,Expense,Nondiscretionary
01-02-2006,School/College Fees,3150,Expense,Nondiscretionary
01-02-2006,Groceries,2568,Expense,Nondiscretionary
01-02-2006,Vegetables/Fruits,1272,Expense,Nondiscretionary
01-02-2006,Clothes (Essential),618,Expense,Nondiscretionary
01-02-2006,Clothes (Non-Essential),1575,Expense,Discretionary
01-02-2006,Entertainment,3240,Expense,Discretionary
01-02-2006,Holidays,2160,Expense,Discretionary
01-02-2006,Eatout,2160,Expense,Discretionary
01-02-2006,Miscellaneous,5250,Expense,Discretionary
01-02-2006,Transportation,840,Expense,Nondiscretionary
01-02-2006,Health Insurance,420,Expense,Nondiscretionary
01-02-2006,Term Insurance,630,Expense,Nondiscretionary
01-02-2006,Tax,7230,Expense,Nondiscretionary
01-02-2006,Equity Investment,3293.5,Investment,
01-02-2006,Fixed Income Investment (PF/PPF/FDs/Debt MF),3293.5,Investment,
01-03-2006,Salary,44000,Income,
01-03-2006,Other Income (Interest/Dividends etc),4200,Income,
01-03-2006,Rent,10500,Expense,Nondiscretionary
01-03-2006,School/College Fees,3150,Expense,Nondiscretionary
01-03-2006,Groceries,2568,Expense,Nondiscretionary
01-03-2006,Vegetables/Fruits,1272,Expense,Nondiscretionary
01-03-2006,Clothes (Essential),618,Expense,Nondiscretionary
01-03-2006,Clothes (Non-Essential),1575,Expense,Discretionary
01-03-2006,Entertainment,3240,Expense,Discretionary
01-03-2006,Holidays,2160,Expense,Discretionary
01-03-2006,Eatout,2160,Expense,Discretionary
01-03-2006,Miscellaneous,5250,Expense,Discretionary
01-03-2006,Transportation,840,Expense,Nondiscretionary
01-03-2006,Health Insurance,420,Expense,Nondiscretionary
01-03-2006,Term Insurance,630,Expense,Nondiscretionary
01-03-2006,Tax,7230,Expense,Nondiscretionary
01-03-2006,Equity Investment,3293.5,Investment,
01-03-2006,Fixed Income Investment (PF/PPF/FDs/Debt MF),3293.5,Investment,
01-04-2006,Salary,44000,Income,
01-04-2006,Other Income (Interest/Dividends etc),4200,Income,
01-04-2006,Rent,10500,Expense,Nondiscretionary
01-04-2006,School/College Fees,3150,Expense,Nondiscretionary
01-04-2006,Groceries,2568,Expense,Nondiscretionary
01-04-2006,Vegetables/Fruits,1272,Expense,Nondiscretionary
01-04-2006,Clothes (Essential),618,Expense,Nondiscretionary
01-04-2006,Clothes (Non-Essential),1575,Expense,Discretionary
01-04-2006,Entertainment,3240,Expense,Discretionary
01-04-2006,Holidays,2160,Expense,Discretionary
01-04-2006,Eatout,2160,Expense,Discretionary
01-04-2006,Miscellaneous,5250,Expense,Discretionary
01-04-2006,Transportation,840,Expense,Nondiscretionary
01-04-2006,Health Insurance,420,Expense,Nondiscretionary
01-04-2006,Term Insurance,630,Expense,Nondiscretionary
01-04-2006,Tax,7230,Expense,Nondiscretionary
01-04-2006,Equity Investment,3293.5,Investment,
01-04-2006,Fixed Income Investment (PF/PPF/FDs/Debt MF),3293.5,Investment,
01-04-2006,Bike Purchase,40000,One-Time-Expense,Adhoc
01-05-2006,Salary,44000,Income,
01-05-2006,Other Income (Interest/Dividends etc),4200,Income,
01-05-2006,Rent,10500,Expense,Nondiscretionary
01-05-2006,School/College Fees,3150,Expense,Nondiscretionary
01-05-2006,Groceries,2568,Expense,Nondiscretionary
01-05-2006,Vegetables/Fruits,1272,Expense,Nondiscretionary
01-05-2006,Clothes (Essential),618,Expense,Nondiscretionary
01-05-2006,Clothes (Non-Essential),1575,Expense,Discretionary
01-05-2006,Entertainment,3240,Expense,Discretionary
01-05-2006,Holidays,2160,Expense,Discretionary
01-05-2006,Eatout,2160,Expense,Discretionary
01-05-2006,Miscellaneous,5250,Expense,Discretionary
01-05-2006,Transportation,840,Expense,Nondiscretionary
01-05-2006,Health Insurance,420,Expense,Nondiscretionary
01-05-2006,Term Insurance,630,Expense,Nondiscretionary
01-05-2006,Tax,7230,Expense,Nondiscretionary
01-05-2006,Equity Investment,3293.5,Investment,
01-05-2006,Fixed Income Investment (PF/PPF/FDs/Debt MF),3293.5,Investment,
01-06-2006,Salary,44000,Income,
01-06-2006,Other Income (Interest/Dividends etc),4200,Income,
01-06-2006,Rent,10500,Expense,Nondiscretionary
01-06-2006,School/College Fees,3150,Expense,Nondiscretionary
01-06-2006,Groceries,2568,Expense,Nondiscretionary
01-06-2006,Vegetables/Fruits,1272,Expense,Nondiscretionary
01-06-2006,Clothes (Essential),618,Expense,Nondiscretionary
01-06-2006,Clothes (Non-Essential),1575,Expense,Discretionary
01-06-2006,Entertainment,3240,Expense,Discretionary
01-06-2006,Holidays,2160,Expense,Discretionary
01-06-2006,Eatout,2160,Expense,Discretionary
01-06-2006,Miscellaneous,5250,Expense,Discretionary
01-06-2006,Transportation,840,Expense,Nondiscretionary
01-06-2006,Health Insurance,420,Expense,Nondiscretionary
01-06-2006,Term Insurance,630,Expense,Nondiscretionary
01-06-2006,Tax,7230,Expense,Nondiscretionary
01-06-2006,Equity Investment,3293.5,Investment,
01-06-2006,Fixed Income Investment (PF/PPF/FDs/Debt MF),3293.5,Investment,
01-06-2006,ACs at home,45000,One-Time-Expense,Adhoc
01-07-2006,Salary,44000,Income,
01-07-2006,Other Income (Interest/Dividends etc),4200,Income,
01-07-2006,Rent,10500,Expense,Nondiscretionary
01-07-2006,School/College Fees,3150,Expense,Nondiscretionary
01-07-2006,Groceries,2568,Expense,Nondiscretionary
01-07-2006,Vegetables/Fruits,1272,Expense,Nondiscretionary
01-07-2006,Clothes (Essential),618,Expense,Nondiscretionary
01-07-2006,Clothes (Non-Essential),1575,Expense,Discretionary
01-07-2006,Entertainment,3240,Expense,Discretionary
01-07-2006,Holidays,2160,Expense,Discretionary
01-07-2006,Eatout,2160,Expense,Discretionary
01-07-2006,Miscellaneous,5250,Expense,Discretionary
01-07-2006,Transportation,840,Expense,Nondiscretionary
01-07-2006,Health Insurance,420,Expense,Nondiscretionary
01-07-2006,Term Insurance,630,Expense,Nondiscretionary
01-07-2006,Tax,7230,Expense,Nondiscretionary
01-07-2006,Equity Investment,3293.5,Investment,
01-07-2006,Fixed Income Investment (PF/PPF/FDs/Debt MF),3293.5,Investment,
01-08-2006,Salary,44000,Income,
01-08-2006,Other Income (Interest/Dividends etc),4200,Income,
01-08-2006,Rent,10500,Expense,Nondiscretionary
01-08-2006,School/College Fees,3150,Expense,Nondiscretionary
01-08-2006,Groceries,2568,Expense,Nondiscretionary
01-08-2006,Vegetables/Fruits,1272,Expense,Nondiscretionary
01-08-2006,Clothes (Essential),618,Expense,Nondiscretionary
01-08-2006,Clothes (Non-Essential),1575,Expense,Discretionary
01-08-2006,Entertainment,3240,Expense,Discretionary
01-08-2006,Holidays,2160,Expense,Discretionary
01-08-2006,Eatout,2160,Expense,Discretionary
01-08-2006,Miscellaneous,5250,Expense,Discretionary
01-08-2006,Transportation,840,Expense,Nondiscretionary
01-08-2006,Health Insurance,420,Expense,Nondiscretionary
01-08-2006,Term Insurance,630,Expense,Nondiscretionary
01-08-2006,Tax,7230,Expense,Nondiscretionary
01-08-2006,Equity Investment,3293.5,Investment,
01-08-2006,Fixed Income Investment (PF/PPF/FDs/Debt MF),3293.5,Investment,
01-09-2006,Salary,44000,Income,
01-09-2006,Other Income (Interest/Dividends etc),4200,Income,
01-09-2006,Rent,10500,Expense,Nondiscretionary
01-09-2006,School/College Fees,3150,Expense,Nondiscretionary
01-09-2006,Groceries,2568,Expense,Nondiscretionary
01-09-2006,Vegetables/Fruits,1272,Expense,Nondiscretionary
01-09-2006,Clothes (Essential),618,Expense,Nondiscretionary
01-09-2006,Clothes (Non-Essential),1575,Expense,Discretionary
01-09-2006,Entertainment,3240,Expense,Discretionary
01-09-2006,Holidays,2160,Expense,Discretionary
01-09-2006,Eatout,2160,Expense,Discretionary
01-09-2006,Miscellaneous,5250,Expense,Discretionary
01-09-2006,Transportation,840,Expense,Nondiscretionary
01-09-2006,Health Insurance,420,Expense,Nondiscretionary
01-09-2006,Term Insurance,630,Expense,Nondiscretionary
01-09-2006,Tax,7230,Expense,Nondiscretionary
01-09-2006,Equity Investment,3293.5,Investment,
01-09-2006,Fixed Income Investment (PF/PPF/FDs/Debt MF),3293.5,Investment,
01-10-2006,Salary,44000,Income,
01-10-2006,Other Income (Interest/Dividends etc),4200,Income,
01-10-2006,Rent,10500,Expense,Nondiscretionary
01-10-2006,School/College Fees,3150,Expense,Nondiscretionary
01-10-2006,Groceries,2568,Expense,Nondiscretionary
01-10-2006,Vegetables/Fruits,1272,Expense,Nondiscretionary
01-10-2006,Clothes (Essential),618,Expense,Nondiscretionary
01-10-2006,Clothes (Non-Essential),1575,Expense,Discretionary
01-10-2006,Entertainment,3240,Expense,Discretionary
01-10-2006,Holidays,2160,Expense,Discretionary
01-10-2006,Eatout,2160,Expense,Discretionary
01-10-2006,Miscellaneous,5250,Expense,Discretionary
01-10-2006,Transportation,840,Expense,Nondiscretionary
01-10-2006,Health Insurance,420,Expense,Nondiscretionary
01-10-2006,Term Insurance,630,Expense,Nondiscretionary
01-10-2006,Tax,7230,Expense,Nondiscretionary
01-10-2006,Equity Investment,3293.5,Investment,
01-10-2006,Fixed Income Investment (PF/PPF/FDs/Debt MF),3293.5,Investment,
01-11-2006,Salary,44000,Income,
01-11-2006,Other Income (Interest/Dividends etc),4200,Income,
01-11-2006,Rent,10500,Expense,Nondiscretionary
01-11-2006,School/College Fees,3150,Expense,Nondiscretionary
01-11-2006,Groceries,2568,Expense,Nondiscretionary
01-11-2006,Vegetables/Fruits,1272,Expense,Nondiscretionary
01-11-2006,Clothes (Essential),618,Expense,Nondiscretionary
01-11-2006,Clothes (Non-Essential),1575,Expense,Discretionary
01-11-2006,Entertainment,3240,Expense,Discretionary
01-11-2006,Holidays,2160,Expense,Discretionary
01-11-2006,Eatout,2160,Expense,Discretionary
01-11-2006,Miscellaneous,5250,Expense,Discretionary
01-11-2006,Transportation,840,Expense,Nondiscretionary
01-11-2006,Health Insurance,420,Expense,Nondiscretionary
01-11-2006,Term Insurance,630,Expense,Nondiscretionary
01-11-2006,Tax,7230,Expense,Nondiscretionary
01-11-2006,Equity Investment,3293.5,Investment,
01-11-2006,Fixed Income Investment (PF/PPF/FDs/Debt MF),3293.5,Investment,
01-12-2006,Salary,44000,Income,
01-12-2006,Other Income (Interest/Dividends etc),4200,Income,
01-12-2006,Rent,10500,Expense,Nondiscretionary
01-12-2006,School/College Fees,3150,Expense,Nondiscretionary
01-12-2006,Groceries,2568,Expense,Nondiscretionary
01-12-2006,Vegetables/Fruits,1272,Expense,Nondiscretionary
01-12-2006,Clothes (Essential),618,Expense,Nondiscretionary
01-12-2006,Clothes (Non-Essential),1575,Expense,Discretionary
01-12-2006,Entertainment,3240,Expense,Discretionary
01-12-2006,Holidays,2160,Expense,Discretionary
01-12-2006,Eatout,2160,Expense,Discretionary
01-12-2006,Miscellaneous,5250,Expense,Discretionary
01-12-2006,Transportation,840,Expense,Nondiscretionary
01-12-2006,Health Insurance,420,Expense,Nondiscretionary
01-12-2006,Term Insurance,630,Expense,Nondiscretionary
01-12-2006,Tax,7230,Expense,Nondiscretionary
01-12-2006,Equity Investment,3293.5,Investment,
01-12-2006,Fixed Income Investment (PF/PPF/FDs/Debt MF),3293.5,Investment,
01-01-2007,Salary,48400,Income,
01-01-2007,Other Income (Interest/Dividends etc),4410,Income,
01-01-2007,Rent,11025,Expense,Nondiscretionary
01-01-2007,School/College Fees,3307,Expense,Nondiscretionary
01-01-2007,Groceries,2747,Expense,Nondiscretionary
01-01-2007,Vegetables/Fruits,1348,Expense,Nondiscretionary
01-01-2007,Clothes (Essential),636,Expense,Nondiscretionary
01-01-2007,Clothes (Non-Essential),1653,Expense,Discretionary
01-01-2007,Entertainment,3499,Expense,Discretionary
01-01-2007,Holidays,2332,Expense,Discretionary
01-01-2007,Eatout,2332,Expense,Discretionary
01-01-2007,Miscellaneous,5512,Expense,Discretionary
01-01-2007,Transportation,882,Expense,Nondiscretionary
01-01-2007,Health Insurance,441,Expense,Nondiscretionary
01-01-2007,Term Insurance,661,Expense,Nondiscretionary
01-01-2007,Tax,7921,Expense,Nondiscretionary
01-01-2007,Equity Investment,4257,Investment,
01-01-2007,Fixed Income Investment (PF/PPF/FDs/Debt MF),4257,Investment,
01-02-2007,Salary,48400,Income,
01-02-2007,Other Income (Interest/Dividends etc),4410,Income,
01-02-2007,Rent,11025,Expense,Nondiscretionary
01-02-2007,School/College Fees,3307,Expense,Nondiscretionary
01-02-2007,Groceries,2747,Expense,Nondiscretionary
01-02-2007,Vegetables/Fruits,1348,Expense,Nondiscretionary
01-02-2007,Clothes (Essential),636,Expense,Nondiscretionary
01-02-2007,Clothes (Non-Essential),1653,Expense,Discretionary
01-02-2007,Entertainment,3499,Expense,Discretionary
01-02-2007,Holidays,2332,Expense,Discretionary
01-02-2007,Eatout,2332,Expense,Discretionary
01-02-2007,Miscellaneous,5512,Expense,Discretionary
01-02-2007,Transportation,882,Expense,Nondiscretionary
01-02-2007,Health Insurance,441,Expense,Nondiscretionary
01-02-2007,Term Insurance,661,Expense,Nondiscretionary
01-02-2007,Tax,7921,Expense,Nondiscretionary
01-02-2007,Equity Investment,4257,Investment,
01-02-2007,Fixed Income Investment (PF/PPF/FDs/Debt MF),4257,Investment,
01-03-2007,Salary,48400,Income,
01-03-2007,Other Income (Interest/Dividends etc),4410,Income,
01-03-2007,Rent,11025,Expense,Nondiscretionary
01-03-2007,School/College Fees,3307,Expense,Nondiscretionary
01-03-2007,Groceries,2747,Expense,Nondiscretionary
01-03-2007,Vegetables/Fruits,1348,Expense,Nondiscretionary
01-03-2007,Clothes (Essential),636,Expense,Nondiscretionary
01-03-2007,Clothes (Non-Essential),1653,Expense,Discretionary
01-03-2007,Entertainment,3499,Expense,Discretionary
01-03-2007,Holidays,2332,Expense,Discretionary
01-03-2007,Eatout,2332,Expense,Discretionary
01-03-2007,Miscellaneous,5512,Expense,Discretionary
01-03-2007,Transportation,882,Expense,Nondiscretionary
01-03-2007,Health Insurance,441,Expense,Nondiscretionary
01-03-2007,Term Insurance,661,Expense,Nondiscretionary
01-03-2007,Tax,7921,Expense,Nondiscretionary
01-03-2007,Equity Investment,4257,Investment,
01-03-2007,Fixed Income Investment (PF/PPF/FDs/Debt MF),4257,Investment,
01-04-2007,Salary,48400,Income,
